cve_ent,entidad,cve_alc,alc,cve_col,colonia,clasif,SISTEMA,NOMBRE,LINEA,EST,CVE_EOD17,TIPO,ALCALDIAS,AÑO,CVE_EST
09,Ciudad de México,016,Miguel Hidalgo,016-017,Bosque De Chapultepec I Seccion,Colonia,Metrobús,Campo Marte,07,31,,Terminal,Miguel Hidalgo,2018,MB0731
09,Ciudad de México,005,Gustavo A. Madero,005-134,Residencial Zacatenco,Colonia,Metrobús,Indios Verdes,01,01,,,Gustavo A. Madero,,MB0101
09,Ciudad de México,015,Cuauhtémoc,015-005,Buenavista,Colonia,Metrobús,Buenavista II,01,47,,Terminal,Cuauhtémoc,,MB0147
09,Ciudad de México,017,Venustiano Carranza,017-016,Ampliacion Penitenciaria,Colonia,Metrobús,Archivo General,05,17,,,Venustiano Carranza,,MB0517
09,Ciudad de México,002,Azcapotzalco,002-001,Aguilera,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-002,Aldana,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-003,Ampliacion Cosmopolita,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-004,Ampliacion Del Gas,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-005,Ampliacion Petrolera,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-006,Ampliacion San Pedro Xalpa,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-007,Angel Zimbron,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-008,Arenal,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-009,Barrio Coltongo,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-010,Barrio Huautla De Las Salinas,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-011,Barrio Los Reyes,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-012,Barrio Nextengo,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-013,Barrio San Andres,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-014,Barrio San Bernabe,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-015,Barrio San Marcos,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-016,Barrio San Mateo,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-017,Barrio Santa Apolonia,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-018,Barrio Santa Lucia,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-019,Centro De Azcapotzalco,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-020,Claveria,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-021,Coltongo,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-022,Cosmopolita,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-023,Del Gas,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-024,Del Maestro,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-025,Del Recreo,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-026,El Jaguey,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-028,Estacion Pantaco,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-029,Euzkadi,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-030,Ex-Hacienda El Rosario,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-031,Ferreria,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-032,Ignacio Allende,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-033,Industrial San Antonio,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-035,Jardin Azpeitia,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-036,La Preciosa,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-037,La Raza,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-038,Las Salinas,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-039,Liberacion,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-040,Libertad,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-041,Monte Alto,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-043,Nueva España,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-044,Nueva Santa Maria,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-045,Nuevo Barrio San Rafael,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-046,Obrero Popular,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-047,Pasteros,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-048,Patrimonio Familiar,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-049,Petrolera,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-050,Plenitud,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-051,Porvenir,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-052,Potrero Del Llano,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-053,Prados Del Rosario,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-054,Pro Hogar,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-055,Providencia,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-056,Pueblo San Andres,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-057,Pueblo San Andres De Las Salinas,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-058,Pueblo San Bartolo Cahualtongo,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-059,Pueblo San Francisco Tetecala,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-060,Pueblo San Francisco Xocotitla,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-061,Pueblo San Juan Tlihuaca,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-062,Pueblo San Martin Xochinahuac,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-063,Pueblo San Miguel Amantla,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-064,Pueblo San Pedro Xalpa,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-066,Pueblo Santa Catarina,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-067,Pueblo Santa Cruz Acayucan,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-068,Pueblo Santa Maria Malinalco,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-069,Pueblo Santiago Ahuizotla,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-070,Pueblo Santo Domingo,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-071,Reynosa Tamaulipas,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-072,San Alvaro,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-073,San Antonio,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-074,San Rafael,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-075,San Salvador Xochimanca,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-076,San Sebastian,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-077,Santa Cruz De Las Salinas,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-078,Santa Ines,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-079,Santo Tomas,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-080,Sector Naval,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-081,Sindicato Mexicano De Electricistas,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-082,Tezozomoc,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-083,Tierra Nueva,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-084,Tlatilco,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-085,Trabajadores De Hierro,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-086,Un Hogar Para Cada Trabajador,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-087,Unidad Cuitlahuac,Colonia,,,,,,,,,
09,Ciudad de México,002,Azcapotzalco,002-088,Victoria De Las Democracias,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-001,Adolfo Ruiz Cortinez,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-002,Ajusco,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-003,Alianza Popular Revolucionaria,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-004,Atlantida,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-005,Avante,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-006,Barrio Del Niño Jesus,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-007,Barrio La Concepcion,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-008,Barrio Oxtopulco Universidad,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-009,Barrio San Lucas,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-010,Barrio Santa Catarina,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-011,Bosques De Tetlameya,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-013,Campestre Churubusco,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-014,Campestre Coyoacan,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-015,Cantil Del Pedregal,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-016,Cantil Del Pedregal,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-017,Carmen Serdan,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-018,Churubusco Country Club,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-019,Ciudad Jardin,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-021,Copilco El Alto,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-022,Copilco El Bajo,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-023,Copilco Universidad,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-024,Cuadrante De San Francisco,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-026,Culhuacan Ctm Canal Nacional,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-027,Culhuacan Ctm Croc,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-028,Culhuacan Ctm Seccion  I,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-029,Culhuacan Ctm Seccion  Ii,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-030,Culhuacan Ctm Seccion Iii,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-031,Culhuacan Ctm Seccion Ix-A,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-032,Culhuacan Ctm Seccion Ix-B,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-033,Culhuacan Ctm Seccion Piloto,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-035,Culhuacan Ctm Seccion Vi,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-037,Culhuacan Ctm Seccion Viii,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-038,Culhuacan Ctm Seccion X-A,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-039,Del Carmen,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-040,Educacion,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-041,El Caracol,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-042,El Centinela,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-043,El Mirador,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-044,El Parque De Coyoacan,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-045,El Reloj,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-046,El Rosario,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-047,El Rosedal,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-048,Emiliano Zapata,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-050,Espartaco,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-051,Ex-Ejido De San Francisco Culhuacan,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-052,Ex Ejido De  Santa Ursula Coapa,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-053,Ex Ejido San Pablo Tepetlapa,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-054,Ex Hacienda Coapa,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-056,Hermosillo,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-057,Huayamilpas,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-059,Jardines De Coyoacan,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-060,Jardines Del Pedregal De San Angel,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-061,Joyas Del Pedregal,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-062,La Otra Banda,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-063,Las Campanas,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-064,Los Cedros,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-065,Los Cipreses,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-066,Los Girasoles,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-067,Los Olivos,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-068,Los Sauces,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-069,Nueva Diaz Ordaz,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-070,Olimpica,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-071,Parque San Andres,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-072,Paseos De Taxqueña,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-073,Pedregal De Carrasco,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-074,Pedregal De Santa Ursula,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-075,Pedregal De Santo Domingo,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-076,Pedregal De Sn Francisco,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-077,Petrolera Taxqueña,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-078,Prado Churubusco,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-079,Prados De Coyoacan,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-080,Prados De Coyoacan,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-081,Presidentes Ejidales 1a Seccion,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-082,Presidentes Ejidales 2a Seccion,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-083,Pueblo De Los Reyes,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-084,Pueblo De Santa Ursula Coapa,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-085,Pueblo La Candelaria,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-086,Pueblo San Pablo Tepetlapa,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-087,Romero De Terreros,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-088,San Diego Churubusco,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-089,San Francisco Culhuacan Barrio De La Magdalena,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-090,San Francisco Culhuacan Barrio De San Francisco,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-091,San Francisco Culhuacan Barrio De San Juan,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-092,San Francisco Culhuacan Barrio De Santa Ana,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-093,San Mateo,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-094,Santa Cecilia,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-095,Viejo Ejido Santa Ursula Coapa,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-096,Villa Coyoacan,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-097,Villa Quietud,Colonia,,,,,,,,,
09,Ciudad de México,003,Coyoacán,003-098,Xotepingo,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-001,1ro De Mayo,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-002,Abdias Garcia Soto,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-003,Adolfo Lopez Mateos,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-004,Agua Bendita,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-005,Ahuatenco,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-006,Amado Nervo,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-007,Ampliacion El Yaqui,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-008,Ampliacion Memetla,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-009,Bosques De Las Lomas,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-010,Campestre Palo Alto,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-011,Contadero,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-012,Cooperativa Palo Alto,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-013,Cruz Blanca,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-014,Cuajimalpa,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-015,El Ebano,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-016,El Molinito,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-017,El Molino,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-018,El Tianguillo,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-019,El Yaqui,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-020,Granjas Navidad,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-021,Granjas Palo Alto,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-022,Jesus Del Monte,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-023,La Manzanita,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-024,La Pila,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-025,La Venta,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-026,Las Lajas,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-027,Las Maromas,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-028,Las Tinajas,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-029,Locaxco,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-030,Loma Del Padre,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-031,Lomas De Memetla,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-032,Lomas De Sn Pedro,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-033,Lomas De Vista Hermosa,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-034,Manzanastitla,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-035,Memetla,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-036,Pueblo San Lorenzo Acopilco,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-037,Pueblo San Mateo Tlaltenango,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-038,Pueblo San Pablo Chimalpa,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-039,San Jose De Los Cedros,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-040,San Pedro,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-041,Santa Fe Cuajimalpa,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-042,Tepetongo,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-043,Xalpa,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-044,Zacamulpa,Colonia,,,,,,,,,
09,Ciudad de México,004,Cuajimalpa de Morelos,004-045,Zentlapatl,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-001,15 De Agosto,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-002,25 De Julio,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-003,6 De Junio,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-004,7 De Noviembre,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-005,Acueducto De Guadalupe,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-006,Ahuehuetes,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-007,Ampliacion Arboledas,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-008,Ampliacion Benito Juarez,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-010,Ampliacion Castillo Grande,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-011,Ampliacion Chalma De Guadalupe,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-012,Ampliacion Cocoyotes,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-013,Ampliacion Emiliano Zapata,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-014,Ampliacion Gabriel Hernandez,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-015,Ampliacion Guadalupe Proletaria,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-016,Ampliacion Malacates,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-018,Ampliacion Panamericana,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-020,Ampliacion Providencia,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-021,Ampliacion San Juan De Aragon,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-023,Aragon La Villa,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-024,Arboledas,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-025,Barrio Candelaria Ticoman,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-026,Barrio Guadalupe Ticoman,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-027,Barrio La Laguna Ticoman,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-028,Barrio La Purisima Ticoman,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-029,Barrio San Juan Y Guadalupe Ticoman,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-030,Barrio San Rafael Ticoman,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-031,Belisario Dominguez,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-032,Benito Juarez,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-033,Bondojito,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-034,C T M Aragon,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-035,C T M Atzacoalco,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-036,C T M El Risco,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-037,Campestre Aragon,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-039,Castillo Chico,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-040,Castillo Grande,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-041,Cerro Del Guerrero,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-042,Cerro Los Gachupines,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-043,Chalma De Guadalupe,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-044,Churubusco Tepeyac,Colonia,,,,,,,,,
09,Ciudad de México,005,Gustavo A. Madero,005-045,Cocoyotes,Colonia,,,,,,,,,
